,target,prediction,class_0_prob,class_1_prob,gender
47111,0,0,0.908134351502634,0.091865648497366,Male
9055,0,0,0.964864789396874,0.03513521060312599,Female
17786,1,1,0.2983875575549063,0.7016124424450937,Male
41319,0,0,0.8587377294465807,0.14126227055341936,Male
43172,0,0,0.9976054647149655,0.002394535285034571,Female
40190,0,0,0.8828989868774143,0.1171010131225857,Male
28592,0,0,0.9958108597231194,0.004189140276880506,Female
46952,0,1,0.4642025038780865,0.5357974961219135,Female
740,0,0,0.9987248098200981,0.0012751901799018786,Female
23250,0,0,0.9724261199301223,0.027573880069877738,Female
8193,1,0,0.5038383762549778,0.4961616237450222,Male
8565,0,0,0.998973797415454,0.0010262025845459881,Female
10709,1,0,0.6267347758157558,0.3732652241842442,Male
11463,0,0,0.9636918321315108,0.0363081678684892,Male
19200,0,0,0.9610064799013419,0.03899352009865804,Male
39087,0,0,0.7288774828228483,0.27112251717715175,Male
40616,0,0,0.9737928111831218,0.026207188816878172,Male
3444,0,0,0.5696778073454967,0.4303221926545033,Male
40532,1,1,0.258617627148636,0.741382372851364,Male
36037,0,0,0.99835699003316,0.0016430099668399696,Male
20535,1,1,0.30028046821726107,0.6997195317827389,Male
38838,0,0,0.9909600872816503,0.009039912718349714,Female
14067,0,0,0.9984027990416566,0.001597200958343326,Female
36149,0,0,0.9838402106525473,0.016159789347452623,Female
3214,0,0,0.9905933703638895,0.009406629636110452,Male
10393,1,0,0.8219538703308625,0.17804612966913747,Male
14848,0,0,0.8037352863871856,0.19626471361281442,Male
18250,1,0,0.8813614956612212,0.11863850433877882,Male
45860,0,0,0.9766347625716097,0.023365237428390244,Female
33655,0,0,0.9981545500298019,0.0018454499701981112,Female
41309,0,0,0.9690974194654153,0.03090258053458472,Female
30186,0,0,0.9536915824925631,0.046308417507436916,Male
23029,1,0,0.7914776899318148,0.20852231006818517,Male
11347,0,0,0.9917260652061874,0.008273934793812516,Male
33465,0,0,0.9754386041013605,0.024561395898639465,Male
47291,0,0,0.9979458999191864,0.002054100080813641,Female
44631,0,0,0.9327181733974966,0.06728182660250334,Female
38918,1,0,0.5236013711260311,0.4763986288739689,Male
26533,0,0,0.8430625832490255,0.15693741675097453,Male
5766,0,0,0.8653392487640861,0.13466075123591398,Female
30625,0,0,0.9624723030009005,0.037527696999099566,Female
39429,1,0,0.5341151742099436,0.4658848257900564,Male
23966,0,0,0.9873372339273281,0.012662766072671867,Male
12230,0,0,0.7967666045189645,0.20323339548103553,Male
39061,0,0,0.711481597693422,0.288518402306578,Male
32534,0,0,0.9764213061674796,0.02357869383252048,Female
46068,0,0,0.9009241214617951,0.09907587853820482,Male
16391,0,0,0.9918652055351108,0.008134794464889157,Male
30411,0,0,0.9137971970425437,0.08620280295745629,Male
33565,0,0,0.7505452587345598,0.24945474126544018,Male
30596,1,1,0.2765602819199309,0.7234397180800691,Female
2848,1,1,0.41187880044199077,0.5881211995580092,Male
21998,1,1,0.22071897680519625,0.7792810231948037,Female
47122,0,0,0.6777853534285982,0.32221464657140175,Male
27061,0,0,0.9702250808241604,0.02977491917583959,Male
30760,0,0,0.9901782272812623,0.009821772718737706,Male
30923,0,0,0.7019842599310673,0.29801574006893267,Male
29089,0,0,0.7407181296447536,0.25928187035524636,Male
47865,0,0,0.969154830449427,0.030845169550573044,Female
38433,0,0,0.962329404029737,0.03767059597026306,Male
23556,0,0,0.99448905530797,0.005510944692029951,Male
43035,1,0,0.5432220383949883,0.4567779616050117,Male
21130,0,0,0.9244622368457858,0.0755377631542142,Female
17037,0,0,0.9661889036225247,0.033811096377475265,Male
24172,0,0,0.9690331242991109,0.030966875700889077,Female
36947,0,0,0.9075024255438117,0.0924975744561883,Male
7852,0,0,0.9831970082353158,0.016802991764684236,Female
29918,1,1,0.2574091654298404,0.7425908345701596,Male
38386,0,0,0.9464434203464585,0.05355657965354156,Female
34809,0,0,0.9650648921113134,0.03493510788868654,Male
11264,0,1,0.4316133177873155,0.5683866822126845,Male
27438,0,0,0.9755643663076781,0.02443563369232194,Female
25391,0,0,0.8893546934482892,0.11064530655171075,Male
45591,0,0,0.9972241748770808,0.0027758251229191887,Female
48799,0,0,0.9985173674477644,0.0014826325522355264,Female
13363,0,0,0.9962960524447562,0.0037039475552438673,Male
19048,0,0,0.9742879655598997,0.02571203444010032,Female
37474,0,0,0.9735140492824063,0.0264859507175937,Female
34330,1,1,0.20403784332792874,0.7959621566720713,Male
3230,1,1,0.28174025314946893,0.7182597468505311,Female
13529,1,1,0.44136162118559996,0.5586383788144,Male
42327,0,0,0.992676932956828,0.007323067043172014,Male
18471,0,0,0.5686056322164458,0.4313943677835542,Male
23964,0,0,0.6790201978278783,0.3209798021721217,Male
6921,0,0,0.9882275386593289,0.011772461340671085,Female
8230,0,0,0.9221088189656018,0.07789118103439818,Male
24488,0,0,0.8430122205435207,0.15698777945647938,Male
33072,0,0,0.9916918809780815,0.008308119021918536,Female
48015,1,1,0.0236063364103406,0.9763936635896594,Male
42285,0,0,0.9593952663270522,0.04060473367294778,Female
48501,0,0,0.9968182281952147,0.003181771804785327,Female
34070,0,0,0.98852877565151,0.011471224348489982,Female
10280,0,0,0.5277120081200946,0.4722879918799055,Male
31339,0,0,0.9619822838872337,0.03801771611276629,Male
16296,0,0,0.9966527766193064,0.0033472233806936045,Male
24943,1,1,0.05317483914939136,0.9468251608506086,Male
28212,0,0,0.6839145381974693,0.3160854618025307,Male
35184,0,0,0.9104897435965325,0.08951025640346753,Female
35934,0,0,0.9862948567212947,0.0137051432787053,Male
21244,1,1,0.3635571015288136,0.6364428984711864,Female
13075,0,0,0.9991552039061665,0.0008447960938334543,Female
29102,0,0,0.9178945789571517,0.0821054210428483,Male
11077,1,1,0.18498501586156813,0.8150149841384319,Male
35829,0,0,0.9320302570081761,0.06796974299182386,Female
9856,0,0,0.9914484754762045,0.008551524523795534,Female
27135,0,0,0.9648204533886627,0.03517954661133726,Female
35014,0,0,0.8231786888795493,0.17682131112045077,Male
5031,1,0,0.5153967525837162,0.48460324741628374,Male
1975,1,1,0.051929942088715486,0.9480700579112845,Male
41350,0,0,0.9568908396092187,0.04310916039078126,Male
30719,0,0,0.9788005891082426,0.021199410891757316,Male
20292,1,1,0.10843505220493621,0.8915649477950638,Female
28358,0,0,0.9517825765837566,0.04821742341624335,Male
13254,0,0,0.9826168573974688,0.01738314260253116,Female
1977,0,0,0.9764395001978678,0.02356049980213211,Female
25877,0,0,0.8750523634214589,0.12494763657854116,Male
24870,0,0,0.9562011822058984,0.04379881779410158,Female
25249,1,1,0.4966682375555892,0.5033317624444108,Female
46525,1,0,0.9223817804052445,0.0776182195947555,Female
5940,1,0,0.8877649021706158,0.11223509782938429,Male
34139,0,0,0.8879342757607376,0.11206572423926237,Male
31532,0,0,0.9915366390027652,0.008463360997234777,Male
38703,0,0,0.9625490677033508,0.03745093229664921,Female
35601,1,1,0.0031261826145855265,0.9968738173854145,Male
19603,0,0,0.9787771518649544,0.02122284813504565,Male
32652,0,0,0.9968185099889357,0.0031814900110642384,Male
18048,0,0,0.9860757700650217,0.013924229934978338,Male
32494,0,0,0.9843106952191013,0.015689304780898652,Male
20366,1,1,0.0032225406567030213,0.996777459343297,Female
11645,0,0,0.989483733319101,0.010516266680898981,Male
20841,0,0,0.8632147315044056,0.13678526849559436,Male
26650,1,1,0.2515339350082144,0.7484660649917856,Female
48576,0,0,0.9041571747096141,0.09584282529038586,Female
20480,0,0,0.9523337458176484,0.04766625418235154,Male
20089,1,1,0.27369767323696126,0.7263023267630387,Male
35242,0,0,0.6935919699026696,0.3064080300973304,Male
14673,0,0,0.9533007613083149,0.046699238691685095,Female
8617,1,0,0.7129647522287468,0.28703524777125317,Female
47745,1,1,0.002742666371782443,0.9972573336282176,Male
31779,0,0,0.9551909944074143,0.04480900559258573,Female
26587,0,0,0.9841906426942211,0.01580935730577895,Female
6592,0,0,0.9328049583768869,0.06719504162311311,Female
35966,1,1,0.24588914326768396,0.754110856732316,Male
24606,1,1,0.43848048632078707,0.5615195136792129,Male
15520,0,0,0.9914755073433235,0.00852449265667651,Female
31395,0,0,0.9894149675919576,0.01058503240804239,Female
14773,1,0,0.5263587734270926,0.4736412265729074,Male
22632,0,0,0.7187886274798871,0.28121137252011286,Male
29698,0,0,0.9840306850668807,0.015969314933119233,Female
25404,0,0,0.6421556055319444,0.3578443944680556,Male
43943,1,1,0.0800279636646446,0.9199720363353554,Male
9062,1,1,0.03736166104119798,0.962638338958802,Male
11550,0,0,0.999321204055157,0.0006787959448429481,Female
33695,0,0,0.999922164619153,7.783538084706481e-05,Female
28376,0,0,0.9875290261493774,0.012470973850622595,Female
38592,0,0,0.8063583601967558,0.19364163980324423,Male
32680,1,0,0.9218279705683028,0.07817202943169721,Female
32053,0,0,0.5581274750682096,0.4418725249317904,Male
36741,0,0,0.9174222196000071,0.08257778039999289,Male
10820,0,0,0.6799492767314415,0.32005072326855855,Female
8761,1,1,0.4931395501815119,0.5068604498184881,Male
1052,1,1,0.12320069454437965,0.8767993054556203,Male
3095,1,1,0.24533075307252517,0.7546692469274748,Male
1984,1,1,0.03824019550691771,0.9617598044930823,Male
26186,1,1,0.3254627195830072,0.6745372804169928,Male
6793,0,0,0.9882336358724024,0.011766364127597519,Female
9911,0,0,0.9490894359833869,0.05091056401661304,Male
19683,0,0,0.8141595250501916,0.18584047494980835,Male
32087,0,0,0.9818902083529134,0.01810979164708654,Male
44588,0,0,0.542201193173949,0.457798806826051,Male
26124,1,0,0.7879762901920445,0.2120237098079555,Male
31725,0,0,0.983605262108228,0.01639473789177207,Female
26126,0,0,0.9963611318469666,0.003638868153033402,Female
7738,0,0,0.9883505435466065,0.011649456453393494,Male
34520,0,0,0.9928721963930803,0.007127803606919699,Female
23075,0,0,0.99590809067876,0.004091909321240038,Female
48252,0,0,0.9472803156167829,0.05271968438321701,Male
39170,1,0,0.9444486894582654,0.0555513105417346,Male
46819,0,1,0.4108884911852675,0.5891115088147325,Male
6020,1,0,0.9746059334300597,0.025394066569940223,Male
3482,0,0,0.9838674422062806,0.01613255779371941,Female
24109,0,0,0.9972745383199758,0.0027254616800241748,Female
32135,1,0,0.7884241510417255,0.21157584895827453,Female
18896,0,0,0.9557430753922714,0.04425692460772857,Female
37046,0,0,0.9950038356359657,0.004996164364034231,Male
24446,0,0,0.9049302898850768,0.09506971011492321,Female
3945,1,1,0.3056974944716322,0.6943025055283678,Male
940,0,0,0.9896729141675688,0.010327085832431282,Female
15837,0,0,0.9983743454922268,0.001625654507773191,Male
38594,0,0,0.9416357924744896,0.05836420752551036,Male
41983,0,0,0.9987863533254755,0.0012136466745245092,Female
12900,0,1,0.20870990073223505,0.791290099267765,Male
12477,1,0,0.8834131456758965,0.11658685432410358,Male
44810,0,0,0.7878099506148633,0.21219004938513675,Male
9183,0,0,0.995340474387998,0.004659525612002024,Male
13573,0,0,0.9918183605881601,0.008181639411839864,Male
39929,0,0,0.9837125083332751,0.016287491666724923,Male
43805,0,0,0.9644439866384784,0.03555601336152158,Male
9237,1,1,0.14089690190144932,0.8591030980985507,Male
34791,0,0,0.999532275635147,0.000467724364853001,Female
15711,0,0,0.9512771796687556,0.048722820331244386,Male
17079,1,0,0.7725723438619955,0.22742765613800456,Male
26980,1,0,0.5021207138941955,0.49787928610580445,Male
9625,0,0,0.899276905698284,0.10072309430171603,Female
22411,0,0,0.9670701836313377,0.03292981636866231,Female
12591,1,1,0.4095381232115607,0.5904618767884393,Male
33207,0,0,0.9967738866587529,0.003226113341247103,Female
2603,1,0,0.9639994532475362,0.03600054675246381,Female
46299,1,1,0.4868469377462906,0.5131530622537094,Male
28819,1,1,0.15967358519370922,0.8403264148062908,Male
18716,0,0,0.905520706869604,0.09447929313039607,Male
1822,0,0,0.9888902686594391,0.01110973134056095,Male
40896,0,0,0.9963106100588519,0.0036893899411480848,Female
6675,1,0,0.5659309532588863,0.43406904674111363,Male
22956,0,0,0.6212048897316167,0.3787951102683833,Male
31470,0,0,0.9989426442449746,0.0010573557550253815,Female
45326,0,0,0.9792690895190291,0.020730910480970834,Male
22795,0,0,0.9812209904296174,0.018779009570382615,Male
2467,0,0,0.9874822193432191,0.012517780656780834,Female
13732,0,0,0.624453531149103,0.37554646885089704,Female
2820,0,1,0.27732426661459075,0.7226757333854092,Male
29623,0,0,0.7358503615637386,0.2641496384362614,Male
39639,0,0,0.9985013979705637,0.001498602029436283,Male
47255,0,0,0.9880810007212777,0.011918999278722359,Male
31176,0,0,0.9912869833282655,0.008713016671734502,Male
29096,0,0,0.9672390162038121,0.03276098379618781,Female
42257,0,0,0.9948459373019606,0.005154062698039381,Female
7745,1,1,1.829647544582258e-13,0.999999999999817,Male
3021,1,1,0.0993787946727388,0.9006212053272612,Male
31372,0,0,0.9510245251650588,0.048975474834941225,Male
11625,0,0,0.9075271605295258,0.09247283947047427,Male
42389,0,0,0.996678936839162,0.0033210631608379965,Female
19473,0,1,0.3168770559116011,0.6831229440883989,Male
12240,0,0,0.9774396275844982,0.02256037241550181,Male
31378,0,0,0.996351218344362,0.0036487816556379955,Male
7705,0,0,0.9285372860850518,0.07146271391494818,Male
27816,1,0,0.8645973968424867,0.1354026031575133,Male
22816,0,0,0.9710160383017423,0.028983961698257673,Female
46762,1,1,0.1724637359075073,0.8275362640924927,Male
28048,0,0,0.9866660135993991,0.013333986400600878,Female
46700,0,0,0.8405704793516084,0.1594295206483916,Male
29043,0,0,0.9905580404058821,0.009441959594117848,Male
15800,0,0,0.9889761873438587,0.01102381265614123,Female
31979,0,0,0.8607936451215695,0.1392063548784305,Male
36342,0,0,0.7779785123510068,0.22202148764899327,Female
13360,0,0,0.9054861309773936,0.0945138690226064,Male
43097,0,0,0.9891412195867494,0.01085878041325062,Male
3391,0,0,0.998877571284526,0.0011224287154739429,Female
19263,0,0,0.8561830428040024,0.14381695719599766,Female
28597,0,0,0.9983740539053454,0.0016259460946545818,Male
26670,0,0,0.868753937380115,0.13124606261988508,Male
1741,0,0,0.908382945127313,0.09161705487268705,Female
42183,0,0,0.9331747279456386,0.06682527205436134,Female
17437,0,0,0.9285248157747868,0.07147518422521315,Male
1521,0,0,0.9971896582555543,0.002810341744445758,Female
41489,0,0,0.9838976059036227,0.016102394096377218,Female
29366,0,0,0.9845218608692093,0.015478139130790672,Female
16612,0,0,0.9062996708932857,0.09370032910671436,Male
3076,0,1,0.4991870634999188,0.5008129365000812,Male
24802,0,0,0.9990830919796649,0.000916908020335013,Male
8596,0,0,0.8786841488994515,0.1213158511005486,Female
37926,1,0,0.9424005899511573,0.05759941004884269,Male
4047,0,0,0.9864435200728214,0.013556479927178542,Female
1554,1,1,0.014007055133526736,0.9859929448664733,Male
26077,0,0,0.9968826865649547,0.0031173134350453253,Female
6923,0,0,0.5780994258431565,0.42190057415684346,Female
31246,0,0,0.9467631457202718,0.053236854279728234,Male
43004,0,0,0.9963347193315946,0.0036652806684054832,Male
7544,0,0,0.9205243202357517,0.0794756797642483,Male
23448,0,0,0.9997013053165387,0.00029869468346130986,Female
4915,0,0,0.9951571886661212,0.004842811333878774,Male
31596,1,1,0.34820312420702104,0.651796875792979,Male
5977,1,1,0.4913086808414411,0.5086913191585589,Male
33628,1,0,0.9478305277336031,0.05216947226639689,Female
41662,0,0,0.9735546246794459,0.026445375320554177,Female
6312,0,0,0.9975570144719613,0.0024429855280386913,Male
28323,0,0,0.9864897480760757,0.013510251923924296,Male
30701,1,0,0.8155440399443763,0.18445596005562367,Male
18527,1,1,0.3305181751060544,0.6694818248939456,Male
5046,0,0,0.7183040057265696,0.2816959942734304,Male
9604,0,0,0.9926719795367033,0.007328020463296694,Male
2399,0,0,0.977621229085154,0.022378770914846,Male
16420,0,0,0.9920222195231979,0.007977780476802131,Female
4788,0,1,0.3029941113690585,0.6970058886309415,Male
32039,0,0,0.9961770756233174,0.003822924376682644,Male
14320,1,1,0.3010255633931247,0.6989744366068753,Male
11583,0,0,0.9978672119697244,0.0021327880302756536,Female
9506,1,0,0.8185236315260929,0.18147636847390708,Male
12781,0,0,0.5320221262917971,0.4679778737082029,Male
30361,0,0,0.9840504586362406,0.015949541363759357,Male
39416,0,0,0.966206408877498,0.03379359112250198,Male
28245,1,1,0.44893229239568166,0.5510677076043183,Male
16883,0,0,0.9881729246078444,0.011827075392155524,Female
38112,0,0,0.9890920143391921,0.010907985660807865,Female
33581,0,1,0.3929874095689979,0.6070125904310021,Female
48011,0,0,0.9016774405362489,0.09832255946375115,Male
3416,0,0,0.9285464175004342,0.07145358249956582,Male
33704,0,0,0.8944399046554454,0.10556009534455453,Female
20949,0,0,0.7626738909157204,0.23732610908427967,Male
26369,1,0,0.9166222346120757,0.08337776538792431,Female
516,0,0,0.9945208298034554,0.005479170196544665,Female
8113,1,1,0.30249187189096327,0.6975081281090367,Male
33251,1,0,0.8338551049663799,0.16614489503362007,Male
1635,1,1,0.35215975737405847,0.6478402426259415,Male
16242,0,0,0.9983770384707019,0.0016229615292980934,Female
416,0,0,0.9596921234193176,0.04030787658068237,Male
25272,0,1,0.38768743975628406,0.6123125602437159,Female
5879,0,0,0.9920147676016606,0.007985232398339398,Male
16164,1,1,0.42903590652123924,0.5709640934787608,Male
8901,0,0,0.9964207791645379,0.003579220835462136,Female
14682,0,0,0.7310607136948505,0.2689392863051495,Male
10240,0,0,0.9983404546930857,0.0016595453069142509,Female
5991,0,0,0.9982690827678176,0.0017309172321824196,Female
40420,0,0,0.7640705565305072,0.23592944346949282,Male
3031,0,0,0.9526952495476438,0.0473047504523562,Female
33568,0,0,0.9574690468902056,0.042530953109794434,Female
17656,1,0,0.6055321626869743,0.39446783731302576,Male
35353,0,0,0.9101319995536029,0.0898680004463971,Female
4028,0,0,0.997002109620076,0.002997890379924011,Female
25935,0,0,0.9830794523706095,0.016920547629390527,Female
31267,1,0,0.861967456738417,0.13803254326158296,Female
4605,0,0,0.995264734181664,0.0047352658183360576,Female
12692,0,0,0.960422586926035,0.03957741307396501,Female
44011,0,0,0.7894498134137002,0.21055018658629981,Male
16721,1,1,0.32192293203265576,0.6780770679673442,Male
40244,0,0,0.9983473561019879,0.0016526438980120908,Male
28280,0,0,0.998868164012929,0.001131835987071054,Female
45329,0,0,0.9937231013001383,0.006276898699861683,Female
13312,0,0,0.9108197189264731,0.08918028107352695,Male
16752,1,1,0.040554246769355706,0.9594457532306443,Male
10012,0,0,0.9862931042062499,0.013706895793750052,Female
31907,1,1,0.27432358834506965,0.7256764116549304,Male
31576,1,0,0.8679834603239814,0.13201653967601854,Female
46341,1,0,0.8163955026757775,0.18360449732422243,Female
8525,1,0,0.5216787689944892,0.4783212310055108,Male
21419,0,0,0.9431938571190279,0.05680614288097213,Male
18112,1,1,0.33072406851594516,0.6692759314840548,Male
31287,0,1,0.28211961399200547,0.7178803860079945,Male
33803,0,0,0.9971454361775995,0.002854563822400434,Female
98,0,0,0.891679134131972,0.10832086586802807,Female
24825,0,0,0.9917707646941395,0.00822923530586048,Female
47680,1,0,0.5449037339406859,0.45509626605931414,Male
22408,0,0,0.9427437217517826,0.05725627824821744,Male
26030,0,0,0.9700019015480625,0.029998098451937478,Female
10822,1,0,0.8833217248231643,0.11667827517683574,Male
9986,0,1,0.3794722428716537,0.6205277571283463,Male
35366,0,0,0.9701069995721879,0.029893000427812032,Male
4265,1,1,0.31695675394108513,0.6830432460589149,Male
11709,0,0,0.9910660212800256,0.008933978719974353,Male
5370,1,1,0.00013862484203763792,0.9998613751579624,Male
23166,0,0,0.9902447249139289,0.009755275086071078,Female
24569,1,0,0.5374465369773984,0.46255346302260164,Female
8479,1,1,0.008268337390974101,0.9917316626090259,Male
22902,0,0,0.9452519219831764,0.05474807801682359,Male
39430,1,1,0.41289518657332347,0.5871048134266765,Male
2388,0,0,0.9448676277941032,0.05513237220589685,Male
40877,1,1,0.35390132154864207,0.6460986784513579,Female
18794,0,0,0.6535131805100326,0.3464868194899674,Male
38884,0,0,0.994630136199246,0.005369863800754013,Male
8278,1,0,0.579285463297475,0.420714536702525,Male
5426,0,0,0.9931147166522974,0.006885283347702538,Male
48830,0,0,0.8785380074638023,0.12146199253619772,Male
33775,1,0,0.6145341147229951,0.38546588527700487,Male
20524,0,0,0.9211403408162107,0.07885965918378929,Male
19145,0,0,0.9812754832414994,0.01872451675850066,Female
38426,0,0,0.9780878956351148,0.02191210436488519,Female
21382,0,0,0.7525547676014888,0.2474452323985112,Female
38389,0,0,0.83516226429056,0.16483773570944005,Male
18988,0,0,0.9978980189392704,0.002101981060729542,Male
7911,1,0,0.8444229517908264,0.15557704820917362,Male
24656,0,1,0.46963833441243674,0.5303616655875633,Male
7128,0,0,0.997801417292776,0.002198582707223995,Male
46103,0,0,0.996689202822015,0.0033107971779850155,Female
22111,1,0,0.7802606301774879,0.2197393698225121,Male
38116,0,0,0.7603312259782669,0.23966877402173312,Male
14427,1,0,0.9454973870934352,0.054502612906564725,Male
31193,0,0,0.9979329151849043,0.0020670848150956,Female
12395,0,0,0.8214871320744532,0.17851286792554674,Male
44156,0,0,0.9917913417992872,0.008208658200712851,Male
35616,1,1,0.25107576496266315,0.7489242350373368,Male
42147,0,1,0.2775764665135322,0.7224235334864678,Male
19931,1,1,0.4976203353724522,0.5023796646275478,Male
3753,0,0,0.9710286561839759,0.028971343816024075,Female
12096,0,0,0.9077724133770866,0.09222758662291344,Female
47712,1,1,0.2471248421431952,0.7528751578568048,Male
42388,0,0,0.9983120851455872,0.0016879148544128094,Female
22859,0,0,0.9819049513319517,0.018095048668048373,Male
13301,1,0,0.6313636955493607,0.36863630445063933,Male
16031,0,0,0.9958219239313449,0.004178076068655065,Female
13298,0,0,0.9103976089646478,0.0896023910353522,Male
27465,0,0,0.8700953314914748,0.12990466850852528,Female
15277,0,0,0.9968167348752658,0.003183265124734175,Female
2020,0,0,0.7899538908083308,0.21004610919166927,Female
46416,0,0,0.9804734242800418,0.019526575719958174,Female
32864,0,0,0.9876629767935918,0.012337023206408166,Female
48005,0,0,0.5511545668378788,0.4488454331621212,Male
8492,0,0,0.9282852906919105,0.07171470930808953,Male
33774,0,0,0.9991694858959663,0.0008305141040337139,Male
11900,0,0,0.9749714974075867,0.02502850259241328,Male
28165,0,0,0.8240587442431223,0.1759412557568777,Male
21041,0,0,0.9543246879114728,0.0456753120885272,Female
8786,0,0,0.9751498660394342,0.02485013396056575,Female
2678,0,0,0.9929121734702477,0.0070878265297523,Female
25627,1,0,0.8905832092482021,0.10941679075179792,Male
1508,0,0,0.9951067949832728,0.0048932050167271555,Female
9192,0,0,0.5212714531974689,0.478728546802531,Male
8239,0,0,0.9556514757882884,0.044348524211711635,Male
38275,0,0,0.9700234577792705,0.029976542220729565,Male
38016,0,0,0.9620748396113463,0.037925160388653636,Male
38719,0,0,0.9822827026558396,0.01771729734416039,Female
12000,0,0,0.6768872396683916,0.3231127603316084,Male
38801,0,0,0.9873137722593286,0.012686227740671444,Female
32416,1,1,0.24408046885911439,0.7559195311408856,Male
5893,0,0,0.9823549625312059,0.017645037468794086,Female
29490,0,0,0.5658474869615011,0.4341525130384989,Female
38932,1,1,0.0027501247020845776,0.9972498752979154,Female
11458,0,0,0.9374641793077072,0.06253582069229284,Female
6350,0,0,0.9719962689311993,0.02800373106880071,Female
30777,0,0,0.998167468642756,0.0018325313572440383,Female
10583,1,1,0.25015191169980566,0.7498480883001943,Male
36167,0,0,0.9430865798932897,0.056913420106710355,Male
32339,0,0,0.7022088221326346,0.2977911778673655,Male
43191,0,0,0.9965686819847486,0.0034313180152514386,Female
28297,0,0,0.8569484264250876,0.14305157357491238,Male
15825,0,0,0.8792106695515212,0.12078933044847885,Male
26750,0,0,0.9915849301956532,0.008415069804346849,Female
42735,1,1,0.3734652568012512,0.6265347431987488,Male
34308,0,0,0.9212033581608868,0.07879664183911314,Female
2507,0,1,0.436385667356722,0.563614332643278,Male
44654,1,0,0.8246411858943151,0.17535881410568488,Female
35263,0,0,0.6055222599749323,0.39447774002506775,Male
44792,0,0,0.9189817507516826,0.08101824924831735,Male
14216,0,0,0.872318650190913,0.12768134980908702,Male
16822,0,0,0.9842995179934789,0.015700482006521105,Female
35019,1,0,0.7943226456450508,0.20567735435494913,Male
4253,0,0,0.9822531640773395,0.017746835922660496,Female
5742,0,0,0.9791003678574584,0.02089963214254169,Female
37627,0,0,0.8005923465885143,0.19940765341148572,Male
48564,0,0,0.9964385135192315,0.0035614864807685283,Male
15075,1,1,0.11195693976617949,0.8880430602338205,Male
22338,1,1,0.4349681941000234,0.5650318058999766,Male
13610,1,0,0.6849143570584418,0.31508564294155816,Male
12967,0,0,0.9675912720962798,0.03240872790372019,Male
10824,0,0,0.6514811931306608,0.34851880686933917,Male
953,0,0,0.999198097134616,0.0008019028653839129,Female
4822,0,0,0.8556920345762872,0.14430796542371285,Male
37936,1,0,0.5145361371984881,0.4854638628015119,Male
18911,0,0,0.6749507038962829,0.32504929610371713,Male
13371,0,0,0.9636164109857589,0.036383589014241095,Male
41438,1,1,0.2672283821718471,0.7327716178281529,Female
45089,1,1,0.15724665523905146,0.8427533447609485,Male
32198,1,1,0.001833837481677758,0.9981661625183222,Male
3161,0,0,0.993224221215609,0.006775778784391004,Male
23751,0,0,0.9905576645388314,0.009442335461168594,Female
42293,0,0,0.9914297063301959,0.008570293669804087,Female
31004,0,0,0.8234912498920689,0.17650875010793113,Male
43318,0,0,0.843465758509044,0.15653424149095596,Female
47933,1,0,0.6630369337457931,0.3369630662542069,Male
38302,0,0,0.9920113127681992,0.007988687231800807,Female
4012,0,0,0.9651958809472617,0.03480411905273827,Male
32211,0,0,0.9982125209392708,0.0017874790607292346,Female
6756,0,0,0.7810203696395885,0.2189796303604114,Female
39792,0,0,0.9866702143685224,0.013329785631477544,Male
32315,0,0,0.7724486889938816,0.22755131100611833,Male
9376,0,0,0.7055203062908624,0.2944796937091377,Male
2658,0,0,0.6678268066417796,0.3321731933582204,Male
46183,1,0,0.7557063875178223,0.2442936124821778,Male
36128,0,0,0.9924678239484125,0.007532176051587471,Female
10241,1,1,0.10685688720564335,0.8931431127943567,Male
18968,0,0,0.9909283823585637,0.009071617641436231,Male
38661,0,0,0.9247601657030416,0.07523983429695837,Male
20573,0,0,0.977659890671582,0.022340109328418022,Female
43096,1,0,0.9000247316640604,0.09997526833593963,Male
37800,1,1,0.0339397556077814,0.9660602443922186,Male
39885,0,0,0.7614772133438718,0.23852278665612828,Male
32754,0,0,0.9816727636778936,0.018327236322106397,Male
34984,1,1,0.03613933626784627,0.9638606637321537,Male
8546,0,0,0.9707351230491934,0.029264876950806627,Female
15805,0,0,0.9873215172112504,0.012678482788749664,Female
41005,0,0,0.9312086037279047,0.06879139627209534,Female
2666,0,0,0.9954376231432303,0.004562376856769692,Male
41339,1,0,0.9543391069810447,0.0456608930189553,Female
28917,0,0,0.8771450859871931,0.12285491401280689,Male
13832,0,0,0.6799488757661061,0.32005112423389387,Male
28216,0,0,0.8223553965972319,0.17764460340276808,Male
24864,1,0,0.8198977499501665,0.18010225004983352,Female
36680,0,0,0.8459183457073015,0.15408165429269846,Male
44209,0,0,0.9706788356970566,0.029321164302943428,Female
31260,0,0,0.9350850409848667,0.06491495901513335,Female
18650,0,0,0.9528502333439149,0.04714976665608505,Male
12659,1,1,0.3966788228970345,0.6033211771029655,Male
18182,0,0,0.8965252725353458,0.10347472746465428,Female
47852,1,1,0.421543864921644,0.578456135078356,Male
8510,1,1,0.23822879546805276,0.7617712045319472,Male
30775,0,0,0.9143772340640087,0.08562276593599126,Male
24912,0,0,0.9639040903842018,0.036095909615798255,Male
48431,0,0,0.8242489277709978,0.17575107222900224,Female
35458,0,0,0.7214873112374722,0.27851268876252777,Male
10441,0,0,0.9952804490989828,0.004719550901017176,Male
3893,0,0,0.6767717891994561,0.32322821080054387,Male
